,%_GPST,UTC,latitude(deg),longitude(deg),height(m),x,y,Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio,sd(m),dist(m),deltay(m),deltax(m),deltaz(m)
1718,2181 30383.000,2021-10-24 08:26:09,-33.951432471,18.468551197,83.6379,266064.3701936406,6240341.733553968,6,7,0.0335,0.0722,0.1103,0.0208,0.018,0.0348,0.0,0.0,0.1430694237075134,0.18671778570467543,,,
1719,2181 30384.000,2021-10-24 08:26:10,-33.951432471,18.468551197,83.638,266064.3701936406,6240341.733553968,6,7,0.0335,0.0722,0.1102,0.0208,0.018,0.0347,0.0,0.0,0.14296803838620717,0.1867306121086129,,,
1720,2181 30385.000,2021-10-24 08:26:11,-33.951432471,18.468551199,83.638,266064.37037851,6240341.733558533,6,7,0.0335,0.0721,0.1102,0.0208,0.018,0.0347,0.0,0.0,0.1429175636512182,0.18665715905793828,,,
1721,2181 30386.000,2021-10-24 08:26:12,-33.951432471,18.468551201,83.6378,266064.370563379,6240341.733563097,6,7,0.0334,0.0721,0.1101,0.0208,0.018,0.0347,0.0,0.0,0.14281705080276658,0.18655824025292686,,,
1722,2181 30387.000,2021-10-24 08:26:13,-33.95143247,18.468551201,83.6378,266064.37056064024,6240341.733674016,6,7,0.0334,0.0721,0.11,0.0208,0.018,0.0347,0.0,0.0,0.14273997337816763,0.18665913990808902,,,
1723,2181 30388.000,2021-10-24 08:26:14,-33.951432469,18.4685512,83.6379,266064.37046546675,6240341.733782653,6,7,0.0334,0.072,0.1099,0.0208,0.018,0.0346,0.0,0.0,0.14258811310905267,0.1868094143297152,,,
1724,2181 30389.000,2021-10-24 08:26:15,-33.951432469,18.468551202,83.638,266064.3706503359,6240341.733787216,6,7,0.0334,0.072,0.1099,0.0207,0.018,0.0346,0.0,0.0,0.1425735599611653,0.1867490913686564,,,
1725,2181 30390.000,2021-10-24 08:26:16,-33.951432469,18.4685512,83.638,266064.37046546675,6240341.733782653,6,7,0.0333,0.0719,0.1098,0.0207,0.018,0.0346,0.0,0.0,0.14242257545768508,0.186822234442829,,,
1726,2181 30391.000,2021-10-24 08:26:17,-33.951432468,18.4685512,83.6378,266064.3704627281,6240341.73389357,6,7,0.0333,0.0719,0.1097,0.0207,0.018,0.0345,0.0,0.0,0.1423212211864415,0.18689754782952894,,,
1727,2181 30392.000,2021-10-24 08:26:18,-33.951432469,18.468551201,83.6378,266064.37055790145,6240341.7337849345,6,7,0.0333,0.0718,0.1096,0.0207,0.018,0.0345,0.0,0.0,0.14219363558190642,0.18676005096670095,,,
1728,2181 30393.000,2021-10-24 08:26:19,-33.951432469,18.468551201,83.6378,266064.37055790145,6240341.7337849345,6,7,0.0333,0.0718,0.1096,0.0207,0.018,0.0345,0.0,0.0,0.14219363558190642,0.18676005096670095,,,
1729,2181 30394.000,2021-10-24 08:26:20,-33.951432469,18.468551201,83.6379,266064.37055790145,6240341.7337849345,6,7,0.0332,0.0718,0.1095,0.0207,0.018,0.0344,0.0,0.0,0.14206892693337275,0.18677282092714909,,,
1730,2181 30395.000,2021-10-24 08:26:21,-33.951432468,18.4685512,83.6382,266064.3704627281,6240341.73389357,6,7,0.0332,0.0717,0.1094,0.0207,0.0179,0.0344,0.0,0.0,0.14192867927237257,0.18694890581303494,,,
1731,2181 30396.000,2021-10-24 08:26:22,-33.951432468,18.4685512,83.6383,266064.3704627281,6240341.73389357,6,7,0.0332,0.0717,0.1094,0.0206,0.0179,0.0344,0.0,0.0,0.14191412896537117,0.18696187682169638,,,
1732,2181 30397.000,2021-10-24 08:26:23,-33.951432468,18.4685512,83.6383,266064.3704627281,6240341.73389357,6,7,0.0331,0.0716,0.1093,0.0206,0.0179,0.0343,0.0,0.0,0.14173891491047896,0.18696187682169638,,,
1733,2181 30398.000,2021-10-24 08:26:24,-33.951432467,18.468551198,83.6383,266064.37027512025,6240341.733999923,6,7,0.0331,0.0716,0.1092,0.0206,0.0179,0.0343,0.0,0.0,0.1416618156032175,0.18713595768268262,,,
1734,2181 30399.000,2021-10-24 08:26:25,-33.951432466,18.468551197,83.6384,266064.3701799469,6240341.734108559,6,7,0.0331,0.0716,0.1091,0.0206,0.0179,0.0343,0.0,0.0,0.14158474494097165,0.1872864497393139,,,
1735,2181 30400.000,2021-10-24 08:26:26,-33.951432466,18.468551196,83.6384,266064.3700875125,6240341.734106276,6,7,0.0331,0.0715,0.1091,0.0206,0.0179,0.0343,0.0,0.0,0.14153420081379622,0.18732312440606141,,,
1736,2181 30401.000,2021-10-24 08:26:27,-33.951432465,18.468551196,83.6382,266064.37008477375,6240341.734217195,6,7,0.033,0.0715,0.109,0.0206,0.0179,0.0342,0.0,0.0,0.14140954706100997,0.187398008359287,,,
1737,2181 30402.000,2021-10-24 08:26:28,-33.951432463,18.468551198,83.6381,266064.37026416545,6240341.734443596,6,7,0.033,0.0714,0.1089,0.0206,0.0179,0.0342,0.0,0.0,0.1412819167480396,0.18751361991283985,,,
1738,2181 30403.000,2021-10-24 08:26:29,-33.951432463,18.468551198,83.6379,266064.37026416545,6240341.734443596,6,7,0.033,0.0714,0.1088,0.0206,0.0179,0.0342,0.0,0.0,0.14120485119145162,0.1874880200247934,,,
1739,2181 30404.000,2021-10-24 08:26:30,-33.951432461,18.468551199,83.6378,266064.37035112263,6240341.734667714,6,7,0.033,0.0714,0.1088,0.0205,0.0179,0.0341,0.0,0.0,0.14116610783045624,0.1876406567059777,,,
1740,2181 30405.000,2021-10-24 08:26:31,-33.951432461,18.4685512,83.6375,266064.3704435569,6240341.734669995,6,7,0.0329,0.0713,0.1087,0.0205,0.0179,0.0341,0.0,0.0,0.14101510557383562,0.18756635640032093,,,
1741,2181 30406.000,2021-10-24 08:26:32,-33.95143246,18.468551199,83.6376,266064.37034838385,6240341.734778633,6,7,0.0329,0.0713,0.1086,0.0205,0.0179,0.0341,0.0,0.0,0.14093803603002278,0.18771638201443375,,,
1742,2181 30407.000,2021-10-24 08:26:33,-33.95143246,18.4685512,83.6377,266064.3704408182,6240341.734780915,6,7,0.0329,0.0712,0.1085,0.0205,0.0179,0.034,0.0,0.0,0.1407862209166792,0.18769252085832328,,,
1743,2181 30408.000,2021-10-24 08:26:34,-33.951432459,18.468551201,83.6379,266064.37053051416,6240341.734894115,6,7,0.0329,0.0712,0.1085,0.0205,0.0179,0.034,0.0,0.0,0.1407862209166792,0.18778247987857302,,,
1744,2181 30409.000,2021-10-24 08:26:35,-33.951432458,18.468551203,83.638,266064.3707126445,6240341.735009598,6,7,0.0328,0.0711,0.1084,0.0205,0.0178,0.034,0.0,0.0,0.14062254442300495,0.18782362222896243,,,
1745,2181 30410.000,2021-10-24 08:26:36,-33.951432458,18.468551202,83.6382,266064.3706202097,6240341.735007316,6,7,0.0328,0.0711,0.1083,0.0205,0.0178,0.0339,0.0,0.0,0.1405213151091321,0.18788557561834363,,,
1746,2181 30411.000,2021-10-24 08:26:37,-33.951432458,18.468551202,83.6382,266064.3706202097,6240341.735007316,6,7,0.0328,0.0711,0.1082,0.0205,0.0178,0.0339,0.0,0.0,0.14044425940564462,0.18788557561834363,,,
1747,2181 30412.000,2021-10-24 08:26:38,-33.951432458,18.468551203,83.6383,266064.3707126445,6240341.735009598,6,7,0.0327,0.071,0.1082,0.0204,0.0178,0.0339,0.0,0.0,0.14035576226147609,0.18786219169169666,,,
1748,2181 30413.000,2021-10-24 08:26:39,-33.951432457,18.468551201,83.6384,266064.3705250367,6240341.735115951,6,7,0.0327,0.071,0.1081,0.0204,0.0178,0.0339,0.0,0.0,0.14027868690574488,0.1880487701242871,,,
1749,2181 30414.000,2021-10-24 08:26:40,-33.951432457,18.468551202,83.6385,266064.37061747105,6240341.735118234,6,7,0.0327,0.0709,0.108,0.0204,0.0178,0.0338,0.0,0.0,0.14012687108474234,0.18802546840026527,,,
1750,2181 30415.000,2021-10-24 08:26:41,-33.951432456,18.468551204,83.6383,266064.3707996014,6240341.735233718,6,7,0.0327,0.0709,0.1079,0.0204,0.0178,0.0338,0.0,0.0,0.14004981256681495,0.18802809319469885,,,
1751,2181 30416.000,2021-10-24 08:26:42,-33.951432456,18.468551204,83.638,266064.3707996014,6240341.735233718,6,7,0.0326,0.0709,0.1079,0.0204,0.0178,0.0338,0.0,0.0,0.14002649749243892,0.18798955776966592,,,
1752,2181 30417.000,2021-10-24 08:26:43,-33.951432454,18.468551207,83.6378,266064.3710714276,6240341.735462401,6,7,0.0326,0.0708,0.1078,0.0204,0.0178,0.0337,0.0,0.0,0.1398746939228108,0.18805806814666265,,,
1753,2181 30418.000,2021-10-24 08:26:44,-33.951432453,18.468551208,83.6374,266064.37116112356,6240341.7355756005,6,7,0.0326,0.0708,0.1077,0.0204,0.0178,0.0337,0.0,0.0,0.1397976394650496,0.18807307561739753,,,
1754,2181 30419.000,2021-10-24 08:26:45,-33.951432452,18.468551207,83.6371,266064.37106595014,6240341.7356842365,6,7,0.0326,0.0707,0.1076,0.0203,0.0178,0.0337,0.0,0.0,0.13965539731782656,0.1881732794051935,,,
1755,2181 30420.000,2021-10-24 08:26:46,-33.95143245,18.468551209,83.6366,266064.3712453417,6240341.735910638,6,7,0.0325,0.0707,0.1076,0.0203,0.0178,0.0336,0.0,0.0,0.1396079868775422,0.18824325709405287,,,
1756,2181 30421.000,2021-10-24 08:26:47,-33.95143245,18.468551208,83.6361,266064.3711529074,6240341.735908356,6,7,0.0325,0.0707,0.1075,0.0203,0.0177,0.0336,0.0,0.0,0.1395182066971906,0.1882198377649495,,,
1757,2181 30422.000,2021-10-24 08:26:48,-33.951432449,18.468551209,83.6358,266064.37124260305,6240341.736021556,6,7,0.0325,0.0706,0.1074,0.0203,0.0177,0.0336,0.0,0.0,0.13939049465440603,0.18825030689999334,,,
1758,2181 30423.000,2021-10-24 08:26:49,-33.951432448,18.468551208,83.6356,266064.3711474299,6240341.736130191,6,7,0.0325,0.0706,0.1073,0.0203,0.0177,0.0335,0.0,0.0,0.13928937504346842,0.18836462082818048,,,
1759,2181 30424.000,2021-10-24 08:26:50,-33.951432447,18.468551208,83.6356,266064.37114469113,6240341.73624111,6,7,0.0324,0.0705,0.1073,0.0203,0.0177,0.0335,0.0,0.0,0.1392154086299358,0.18846605573076985,,,
1760,2181 30425.000,2021-10-24 08:26:51,-33.951432447,18.468551211,83.6355,266064.37142199493,6240341.736247957,6,7,0.0324,0.0705,0.1072,0.0203,0.0177,0.0335,0.0,0.0,0.13913834841624362,0.1883470057216017,,,
1761,2181 30426.000,2021-10-24 08:26:52,-33.951432446,18.468551211,83.6353,266064.37141925615,6240341.736358875,6,7,0.0324,0.0705,0.1071,0.0203,0.0177,0.0335,0.0,0.0,0.13906131741070196,0.1884258022887201,,,
1762,2181 30427.000,2021-10-24 08:26:53,-33.951432445,18.468551211,83.6354,266064.3714165174,6240341.736469794,6,7,0.0324,0.0704,0.107,0.0202,0.0177,0.0334,0.0,0.0,0.13889496031174062,0.18853865912304238,,,
1763,2181 30428.000,2021-10-24 08:26:54,-33.951432445,18.46855121,83.6353,266064.3713240827,6240341.736467511,6,7,0.0323,0.0704,0.1069,0.0202,0.0177,0.0334,0.0,0.0,0.1387946324610574,0.1885631335309653,,,
1764,2181 30429.000,2021-10-24 08:26:55,-33.951432445,18.468551211,83.6352,266064.3714165174,6240341.736469794,6,7,0.0323,0.0703,0.1069,0.0202,0.0177,0.0334,0.0,0.0,0.13874393680446004,0.1885160629334129,,,
1765,2181 30430.000,2021-10-24 08:26:56,-33.951432444,18.468551212,83.6353,266064.37150621304,6240341.736582995,6,7,0.0323,0.0703,0.1068,0.0202,0.0177,0.0333,0.0,0.0,0.1386428505188782,0.18859313728281046,,,
1766,2181 30431.000,2021-10-24 08:26:57,-33.951432444,18.468551212,83.6353,266064.37150621304,6240341.736582995,6,7,0.0323,0.0703,0.1067,0.0202,0.0176,0.0333,0.0,0.0,0.13855309451614567,0.18859313728281046,,,
1767,2181 30432.000,2021-10-24 08:26:58,-33.951432443,18.468551211,83.6353,266064.37141103996,6240341.7366916295,6,7,0.0322,0.0702,0.1066,0.0202,0.0176,0.0333,0.0,0.0,0.1384020592332354,0.18873043008877446,,,
1768,2181 30433.000,2021-10-24 08:26:59,-33.951432443,18.468551214,83.6356,266064.3716883433,6240341.736698477,6,7,0.0322,0.0702,0.1066,0.0202,0.0176,0.0332,0.0,0.0,0.13837803293875803,0.188657492836319,,,
1769,2181 30434.000,2021-10-24 08:27:00,-33.951432443,18.468551213,83.6358,266064.371595909,6240341.736696194,6,7,0.0322,0.0701,0.1065,0.0202,0.0176,0.0332,0.0,0.0,0.1382502802890468,0.18871612964273257,,,
1770,2181 30435.000,2021-10-24 08:27:01,-33.951432443,18.468551213,83.6361,266064.371595909,6240341.736696194,6,7,0.0322,0.0701,0.1064,0.0201,0.0176,0.0332,0.0,0.0,0.13815867689001657,0.1887510200961374,,,
1771,2181 30436.000,2021-10-24 08:27:02,-33.951432442,18.468551214,83.6362,266064.3716856047,6240341.736809395,6,7,0.0321,0.0701,0.1063,0.0201,0.0176,0.0331,0.0,0.0,0.13803437977547478,0.18882869608045508,,,
1772,2181 30437.000,2021-10-24 08:27:03,-33.951432442,18.468551215,83.6364,266064.3717780394,6240341.736811677,6,7,0.0321,0.07,0.1063,0.0201,0.0176,0.0331,0.0,0.0,0.1379836222165515,0.18881675030822345,,,
1773,2181 30438.000,2021-10-24 08:27:04,-33.951432443,18.468551213,83.6364,266064.371595909,6240341.736696194,6,7,0.0321,0.07,0.1062,0.0201,0.0176,0.0331,0.0,0.0,0.1379065988268872,0.18878638083117188,,,
1774,2181 30439.000,2021-10-24 08:27:05,-33.951432443,18.468551213,83.6365,266064.371595909,6240341.736696194,6,7,0.0321,0.0699,0.1061,0.0201,0.0176,0.0331,0.0,0.0,0.13777884452992048,0.18879827220430914,,,
1775,2181 30440.000,2021-10-24 08:27:06,-33.951432443,18.468551213,83.6366,266064.371595909,6240341.736696194,6,7,0.032,0.0699,0.106,0.0201,0.0175,0.033,0.0,0.0,0.13764181777352405,0.18881021579176419,,,
1776,2181 30441.000,2021-10-24 08:27:07,-33.951432444,18.468551213,83.6366,266064.37159864756,6240341.736585276,6,7,0.032,0.0699,0.106,0.0201,0.0175,0.033,0.0,0.0,0.13764181777352405,0.18870870588094013,,,
1777,2181 30442.000,2021-10-24 08:27:08,-33.951432444,18.468551212,83.6365,266064.37150621304,6240341.736582995,6,7,0.032,0.0698,0.1059,0.0201,0.0175,0.033,0.0,0.0,0.1375140356472749,0.1887324334346719,,,
1778,2181 30443.000,2021-10-24 08:27:09,-33.951432444,18.468551211,83.6365,266064.37141377875,6240341.736580713,6,7,0.032,0.0698,0.1058,0.02,0.0175,0.0329,0.0,0.0,0.13739847160721988,0.18876814776755288,,,
1779,2181 30444.000,2021-10-24 08:27:10,-33.951432443,18.468551212,83.6364,266064.3715034744,6240341.736693911,6,7,0.0319,0.0697,0.1057,0.02,0.0175,0.0329,0.0,0.0,0.13724740434704039,0.18882203980170165,,,
1780,2181 30445.000,2021-10-24 08:27:11,-33.951432444,18.468551212,83.6363,266064.37150621304,6240341.736582995,6,7,0.0319,0.0697,0.1057,0.02,0.0175,0.0329,0.0,0.0,0.13724740434704039,0.1887086946332182,,,
1781,2181 30446.000,2021-10-24 08:27:12,-33.951432444,18.468551209,83.6362,266064.37122890935,6240341.736576147,6,7,0.0319,0.0697,0.1056,0.02,0.0175,0.0328,0.0,0.0,0.13714645456591287,0.1888041826771687,,,
1782,2181 30447.000,2021-10-24 08:27:13,-33.951432444,18.468551208,83.6362,266064.3711364749,6240341.736573866,6,7,0.0319,0.0696,0.1055,0.02,0.0175,0.0328,0.0,0.0,0.13701864836583377,0.18884002017309598,,,
1783,2181 30448.000,2021-10-24 08:27:14,-33.951432444,18.468551207,83.636,266064.3710440402,6240341.736571582,6,7,0.0318,0.0696,0.1054,0.02,0.0175,0.0328,0.0,0.0,0.13691840635940808,0.18885249148514488,,,
1784,2181 30449.000,2021-10-24 08:27:15,-33.951432444,18.468551207,83.6358,266064.3710440402,6240341.736571582,6,7,0.0318,0.0696,0.1054,0.02,0.0174,0.0327,0.0,0.0,0.13688173727711084,0.18882929735649354,,,
1785,2181 30450.000,2021-10-24 08:27:16,-33.951432444,18.468551209,83.6358,266064.37122890935,6240341.736576147,6,7,0.0318,0.0695,0.1053,0.02,0.0174,0.0327,0.0,0.0,0.13675390305216156,0.18875756778575456,,,
